timestamp,written_frame_index
1788415374.4511895,136
1788415374.4905446,137
1788415374.5296123,138
1788415374.569933,139
1788415374.608673,140
1788415374.6479795,141
1788415374.6863327,142
1788415374.7257075,143
1788415374.7647345,144
1788415374.8041492,145
1788415374.8429072,146
1788415374.8800163,147
1788415374.9168327,148
1788415374.9537716,149
1788415374.986468,150
1788415375.0246322,151
1788415375.0634632,152
1788415375.1025202,153
1788415375.14257,154
1788415375.1812294,155
1788415375.220479,156
1788415375.259322,157
1788415375.2990723,158
1788415375.3371418,159
1788415375.3766801,160
1788415375.414533,161
1788415375.454456,162
1788415375.492574,163
1788415375.5326262,164
1788415375.5719666,165
1788415375.6108613,166
1788415375.6491117,167
1788415375.6890972,168
1788415375.7272394,169
1788415375.767209,170
1788415375.8049026,171
1788415375.845278,172
1788415375.8835561,173
1788415375.9235203,174
1788415375.9618495,175
1788415376.0015893,176
1788415376.0399384,177
1788415376.0793676,178
1788415376.1176002,179
1788415376.1574748,180
1788415376.214481,181
1788415376.2479005,182
1788415376.287896,183
1788415376.3255665,184
1788415376.3656924,185
1788415376.4039545,186
1788415376.4436672,187
1788415376.482412,188
1788415376.5221422,189
1788415376.5612135,190
1788415376.600916,191
1788415376.6393821,192
1788415376.6787624,193
1788415376.71717,194
1788415376.756927,195
1788415376.7952385,196
1788415376.835331,197
1788415376.8720691,198
1788415376.9139469,199
1788415376.951191,200
1788415376.9914918,201
1788415377.029472,202
1788415377.0694423,203
1788415377.1066723,204
1788415377.1468358,205
1788415377.1849787,206
1788415377.2239413,207
1788415377.2641191,208
1788415377.3019943,209
1788415377.3410923,210
1788415377.3810701,211
1788415377.419963,212
1788415377.4594266,213
1788415377.4979231,214
1788415377.5376194,215
1788415377.5761595,216
1788415377.6151235,217
1788415377.6539228,218
1788415377.6938949,219
1788415377.731541,220
1788415377.771691,221
1788415377.809963,222
1788415377.8498497,223
1788415377.8877366,224
1788415377.9268928,225
1788415377.966158,226
1788415378.0053613,227
1788415378.0435295,228
1788415378.0837028,229
1788415378.1217504,230
1788415378.162282,231
1788415378.200831,232
1788415378.2406003,233
1788415378.2793012,234
1788415378.317869,235
1788415378.3570163,236
1788415378.3957632,237
1788415378.4346724,238
1788415378.4739687,239
1788415378.5127568,240
1788415378.5529463,241
1788415378.5916197,242
1788415378.6303594,243
1788415378.670151,244
1788415378.7094402,245
1788415378.7478535,246
1788415378.7866063,247
1788415378.825698,248
1788415378.8643734,249
1788415378.9037404,250
1788415378.9430492,251
1788415378.9818964,252
1788415379.0220337,253
1788415379.0590413,254
1788415379.0990252,255
1788415379.1386273,256
1788415379.177548,257
1788415379.2153082,258
1788415379.2556872,259
1788415379.295143,260
1788415379.3339005,261
1788415379.3718345,262
1788415379.4115326,263
1788415379.450374,264
1788415379.490271,265
1788415379.5294936,266
1788415379.5677915,267
1788415379.6060946,268
1788415379.645781,269
1788415379.6848392,270
1788415379.7242467,271
1788415379.7631397,272
1788415379.8024817,273
1788415379.8401995,274
1788415379.879407,275
1788415379.9188025,276
1788415379.958942,277
1788415379.9972878,278
1788415380.0365386,279
1788415380.075151,280
1788415380.114823,281
1788415380.1534817,282
1788415380.191672,283
1788415380.2308207,284
1788415380.2694733,285
1788415380.309442,286
1788415380.347692,287
1788415380.3872986,288
1788415380.4264839,289
1788415380.4543138,290
1788415380.4910698,291
1788415380.5319698,292
1788415380.5696337,293
1788415380.609668,294
1788415380.6376758,295
1788415380.674834,296
1788415380.7135303,297
1788415380.7522306,298
1788415380.7914236,299
1788415380.8298304,300
1788415380.8697274,301
1788415380.9070408,302
1788415380.947946,303
1788415380.9866507,304
1788415381.025433,305
1788415381.06402,306
1788415381.1033823,307
1788415381.1419477,308
1788415381.182282,309
1788415381.2205358,310
1788415381.260306,311
1788415381.298939,312
1788415381.3353958,313
1788415381.3651145,314
1788415381.402703,315
1788415381.4307816,316
1788415381.4678926,317
1788415381.506659,318
1788415381.5463097,319
1788415381.5844808,320
1788415381.6237757,321
1788415381.6635573,322
1788415381.7022302,323
1788415381.7413354,324
1788415381.7807271,325
1788415381.8185885,326
1788415381.8587067,327
1788415381.8966086,328
1788415381.9369009,329
1788415381.9751058,330
1788415382.014998,331
1788415382.0533082,332
1788415382.0932105,333
1788415382.1309483,334
1788415382.1709955,335
1788415382.2092972,336
1788415382.243854,337
1788415382.277328,338
1788415382.313731,339
1788415382.3533232,340
1788415382.3923416,341
1788415382.4327254,342
1788415382.467368,343
1788415382.496057,344
1788415382.535373,345
1788415382.575319,346
1788415382.6143508,347
1788415382.6512194,348
1788415382.692423,349
1788415382.7309778,350
1788415382.7709672,351
1788415382.8310397,352
1788415382.8508923,353
1788415382.8875484,354
1788415382.926981,355
1788415382.9649303,356
1788415383.004948,357
1788415383.0436614,358
1788415383.0841203,359
1788415383.1201687,360
1788415383.149082,361
1788415383.1858964,362
1788415383.2253644,363
1788415383.2642848,364
1788415383.3040164,365
1788415383.3431437,366
1788415383.3822362,367
1788415383.420922,368
1788415383.459682,369
1788415383.4992163,370
1788415383.538014,371
1788415383.5773203,372
1788415383.6153283,373
1788415383.655127,374
1788415383.6953146,375
1788415383.7348273,376
1788415383.7605405,377
1788415383.7957573,378
1788415383.824896,379
1788415383.8517628,380
1788415383.8911476,381
1788415383.9291773,382
1788415383.9676764,383
1788415384.0077446,384
1788415384.0460103,385
1788415384.08566,386
1788415384.1198385,387
1788415384.1514401,388
1788415384.1892338,389
1788415384.2282352,390
1788415384.2671964,391
1788415384.3057475,392
1788415384.3442702,393
1788415384.3840451,394
1788415384.4223082,395
1788415384.4554958,396
1788415384.4831297,397
1788415384.5155568,398
1788415384.5527132,399
1788415384.5933888,400
1788415384.6229453,401
1788415384.6533833,402
1788415384.698094,403
1788415384.7362564,404
1788415384.775945,405
1788415384.8137374,406
1788415384.8537714,407
1788415384.8913846,408
1788415384.9248435,409
1788415384.960207,410
1788415384.997093,411
1788415385.0368533,412
1788415385.0741365,413
1788415385.114583,414
1788415385.1528773,415
1788415385.1906948,416
1788415385.2180986,417
1788415385.256461,418
1788415385.2965877,419
1788415385.3345761,420
1788415385.3739052,421
1788415385.4111881,422
1788415385.4516027,423
1788415385.4902728,424
1788415385.5302033,425
1788415385.568435,426
1788415385.6084177,427
1788415385.646405,428
1788415385.6873116,429
1788415385.724486,430
1788415385.7644565,431
1788415385.8024359,432
1788415385.843037,433
1788415385.8807094,434
1788415385.9206276,435
1788415385.964976,436
1788415385.9994938,437
1788415386.0246956,438
1788415386.0593052,439
1788415386.088932,440
1788415386.1288717,441
1788415386.1579475,442
1788415386.199926,443
1788415386.2640948,444
1788415386.2893949,445
1788415386.3191514,446
1788415386.360046,447
1788415386.3859093,448
1788415386.4147785,449
1788415386.449776,450
1788415386.4853044,451
1788415386.5192714,452
1788415386.5448804,453
1788415386.579544,454
1788415386.6096041,455
1788415386.643643,456
1788415386.6769073,457
1788415386.721376,458
1788415386.7566144,459
1788415386.7996368,460
1788415386.8320801,461
1788415386.8591936,462
1788415386.8911257,463
1788415386.9202569,464
1788415386.9478614,465
1788415386.987881,466
1788415387.0320823,467
1788415387.0650356,468
1788415387.1004193,469
1788415387.1300588,470
1788415387.1640148,471
1788415387.1955132,472
1788415387.2299294,473
1788415387.2592008,474
1788415387.3011534,475
1788415387.3449,476
1788415387.368328,477
1788415387.4103372,478
1788415387.4442916,479
1788415387.4815521,480
1788415387.5182886,481
1788415387.5555842,482
1788415387.5929096,483
1788415387.629872,484
1788415387.6670403,485
1788415387.703913,486
1788415387.740442,487
1788415387.7783427,488
1788415387.8150108,489
1788415387.8527215,490
1788415387.889464,491
1788415387.9271462,492
1788415387.9648168,493
1788415388.0042632,494
1788415388.0419734,495
1788415388.080251,496
1788415388.1171706,497
1788415388.1541362,498
1788415388.191007,499
1788415388.2277932,500
1788415388.2657135,501
1788415388.3015413,502
1788415388.3404722,503
1788415388.3774076,504
1788415388.4139404,505
1788415388.4506917,506
1788415388.4878051,507
1788415388.5248659,508
1788415388.5616024,509
1788415388.5985863,510
1788415388.6355252,511
1788415388.6730866,512
1788415388.7096775,513
1788415388.7471466,514
1788415388.783792,515
1788415388.8220356,516
1788415388.859388,517
1788415388.8964179,518
1788415388.9331803,519
1788415388.9701178,520
1788415389.0073287,521
1788415389.0441449,522
1788415389.0814874,523
1788415389.1184416,524
1788415389.1553655,525
1788415389.192464,526
1788415389.2294128,527
1788415389.2675402,528
1788415389.3039546,529
1788415389.3411021,530
1788415389.3793094,531
1788415389.4156435,532
1788415389.452505,533
1788415389.4896827,534
1788415389.5266337,535
1788415389.5639513,536
