timestamp,written_frame_index
1788427670.7692277,159
1788427670.805599,160
1788427670.8421938,161
1788427670.8804433,162
1788427670.9171546,163
1788427670.9539576,164
1788427670.9917338,165
1788427671.028095,166
1788427671.0654147,167
1788427671.1025898,168
1788427671.1397998,169
1788427671.176698,170
1788427671.2140417,171
1788427671.250857,172
1788427671.2881498,173
1788427671.3252406,174
1788427671.3616588,175
1788427671.3994281,176
1788427671.4332697,177
1788427671.464322,178
1788427671.4974604,179
1788427671.5358741,180
1788427671.571572,181
1788427671.6083312,182
1788427671.6452808,183
1788427671.681701,184
1788427671.7191677,185
1788427671.756865,186
1788427671.7931566,187
1788427671.8305402,188
1788427671.8673606,189
1788427671.904572,190
1788427671.9412622,191
1788427671.979028,192
1788427672.016,193
1788427672.053243,194
1788427672.0897563,195
1788427672.1271605,196
1788427672.1643257,197
1788427672.200635,198
1788427672.2382405,199
1788427672.2748616,200
1788427672.3120563,201
1788427672.3488915,202
1788427672.3864832,203
1788427672.4241836,204
1788427672.4604592,205
1788427672.4971952,206
1788427672.53429,207
1788427672.5714483,208
1788427672.6079779,209
1788427672.6454873,210
1788427672.6822598,211
1788427672.7199829,212
1788427672.7564805,213
1788427672.7934153,214
1788427672.8305175,215
1788427672.867843,216
1788427672.9047296,217
1788427672.9416983,218
1788427672.9785748,219
1788427673.0155737,220
1788427673.0522482,221
1788427673.0897756,222
1788427673.1265843,223
1788427673.1634905,224
1788427673.2009754,225
1788427673.238403,226
1788427673.2752302,227
1788427673.312345,228
1788427673.3494344,229
1788427673.387438,230
1788427673.42441,231
1788427673.460485,232
1788427673.498056,233
1788427673.5348287,234
1788427673.5719929,235
1788427673.609618,236
1788427673.6462338,237
1788427673.6827416,238
1788427673.720695,239
1788427673.7584767,240
1788427673.7952008,241
1788427673.833375,242
1788427673.8712869,243
1788427673.9084682,244
1788427673.9451902,245
1788427673.9825807,246
1788427674.019136,247
1788427674.0565937,248
1788427674.0939157,249
1788427674.1330755,250
1788427674.169547,251
1788427674.2069228,252
1788427674.2446008,253
1788427674.281561,254
1788427674.318833,255
1788427674.3559623,256
1788427674.3937047,257
1788427674.43099,258
1788427674.4680185,259
1788427674.5050576,260
1788427674.542087,261
1788427674.579017,262
1788427674.616492,263
1788427674.653486,264
1788427674.6903305,265
1788427674.7276285,266
1788427674.7648897,267
1788427674.8010812,268
1788427674.8389907,269
1788427674.8759155,270
1788427674.9140258,271
1788427674.951023,272
1788427674.9882877,273
1788427675.0252812,274
1788427675.062405,275
1788427675.099385,276
1788427675.1363978,277
1788427675.1739693,278
1788427675.2106736,279
1788427675.247442,280
1788427675.284911,281
1788427675.3219733,282
1788427675.359257,283
1788427675.396928,284
1788427675.435192,285
1788427675.4718843,286
